geoid,SPORDER,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,JWMNP,JWTR,RELP,SCHL,SEX,WKHP,WKW,DIS,ESR,RELP_label,SCHL_label,SEX_label,ESR_label,WKW_label,JWTR_label,WKHP_label,JWMNP_label,DIS_label,DEAR_label,DEYE_label,DREM_label,DPHY_label,DOUT_label,DDRS_label,DRAT_label,person_age_group,decision_capable,decision_policy,synthetic_household_id,resident_id
14000US06089010400,3,30,9,2.0,2,2,,2.0,,2.0,,,2,7.0,1,,,2,,Biological son or daughter,Grade 4,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000001,syn_t004_h0000001_r003
14000US06089010400,1,14,37,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,18.0,2,32.0,3.0,2,1.0,Reference person,"Some college, but less than 1 year",Female,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000002,syn_t004_h0000002_r001
14000US06089010400,2,13,5,2.0,2,2,,2.0,,2.0,,,2,2.0,1,,,2,,Biological son or daughter,"Nursery school, preschool",Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000002,syn_t004_h0000002_r002
14000US06089010400,3,13,3,,2,2,,,,,,,2,2.0,1,,,2,,Biological son or daughter,"Nursery school, preschool",Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t004_h0000002,syn_t004_h0000002_r003
14000US06089010400,1,22,56,2.0,2,2,1.0,2.0,,1.0,,,0,17.0,1,,,1,6.0,Reference person,GED or alternative credential,Male,Not in labor force,,,,,With a disability,No,No,Yes,No,Yes,No,,35_64,True,generative,syn_t004_h0000003,syn_t004_h0000003_r001
14000US06089010400,2,19,52,2.0,2,2,2.0,2.0,,2.0,,,13,16.0,1,,,2,6.0,Unmarried partner,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000003,syn_t004_h0000003_r002
14000US06089010400,1,9,38,2.0,2,2,2.0,2.0,,2.0,3.0,1.0,0,20.0,1,72.0,1.0,2,1.0,Reference person,Associate's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000004,syn_t004_h0000004_r001
14000US06089010400,2,9,28,2.0,2,2,2.0,2.0,,2.0,,,1,20.0,2,,,2,6.0,Husband/wife,Associate's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000004,syn_t004_h0000004_r002
14000US06089010400,3,10,3,,2,2,,,,,,,2,1.0,2,,,2,,Biological son or daughter,No schooling completed,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t004_h0000004,syn_t004_h0000004_r003
14000US06089010400,4,10,1,,2,2,,,,,,,2,,2,,,2,,Biological son or daughter,,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t004_h0000004,syn_t004_h0000004_r004
14000US06089010400,1,57,71,2.0,2,2,2.0,2.0,,2.0,,,0,19.0,2,,,2,6.0,Reference person,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t004_h0000005,syn_t004_h0000005_r001
14000US06089010400,1,26,34,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,1.0,1,30.0,3.0,2,1.0,Reference person,No schooling completed,Male,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000006,syn_t004_h0000006_r001
14000US06089010400,2,27,32,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,1,19.0,2,40.0,5.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",14 to 26 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000006,syn_t004_h0000006_r002
14000US06089010400,3,24,2,,2,2,,,,,,,2,,1,,,2,,Biological son or daughter,,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t004_h0000006,syn_t004_h0000006_r003
14000US06089010400,1,62,34,2.0,2,2,2.0,2.0,,2.0,,,0,16.0,1,,,2,6.0,Reference person,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000007,syn_t004_h0000007_r001
14000US06089010400,2,77,27,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,19.0,2,45.0,1.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000007,syn_t004_h0000007_r002
14000US06089010400,1,44,39,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,18.0,1,42.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000008,syn_t004_h0000008_r001
14000US06089010400,2,108,11,2.0,2,2,,2.0,,2.0,,,2,8.0,2,,,2,,Biological son or daughter,Grade 5,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000008,syn_t004_h0000008_r002
14000US06089010400,1,36,52,2.0,2,2,2.0,2.0,,2.0,30.0,2.0,0,22.0,2,40.0,1.0,2,1.0,Reference person,Master's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,Bus or trolley bus,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000009,syn_t004_h0000009_r001
14000US06089010400,2,28,21,2.0,2,2,2.0,2.0,,2.0,12.0,9.0,2,19.0,2,15.0,5.0,2,1.0,Biological son or daughter,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",14 to 26 weeks worked during past 12 months,Bicycle,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000009,syn_t004_h0000009_r002
14000US06089010400,1,23,36,1.0,2,2,1.0,1.0,,1.0,,,0,19.0,2,,,1,6.0,Reference person,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,With a disability,No,No,Yes,Yes,Yes,Yes,,35_64,True,generative,syn_t004_h0000010,syn_t004_h0000010_r001
14000US06089010400,2,21,16,2.0,2,2,2.0,2.0,,2.0,,,2,13.0,1,,,2,6.0,Biological son or daughter,Grade 10,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t004_h0000010,syn_t004_h0000010_r002
14000US06089010400,3,43,13,2.0,2,2,,2.0,,2.0,,,2,10.0,2,,,2,,Biological son or daughter,Grade 7,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000010,syn_t004_h0000010_r003
14000US06089010400,4,43,12,2.0,2,2,,2.0,,2.0,,,2,9.0,2,,,2,,Biological son or daughter,Grade 6,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000010,syn_t004_h0000010_r004
14000US06089010400,1,59,48,2.0,2,2,2.0,1.0,,2.0,25.0,1.0,0,19.0,1,45.0,1.0,1,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,With a disability,No,No,No,Yes,No,No,,35_64,True,generative,syn_t004_h0000011,syn_t004_h0000011_r001
14000US06089010400,2,68,37,2.0,2,2,2.0,1.0,4.0,1.0,,,15,19.0,1,,,1,6.0,Other nonrelative,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,With a disability,No,No,Yes,Yes,No,No,50 or 60 percent,35_64,True,generative,syn_t004_h0000011,syn_t004_h0000011_r002
14000US06089010400,1,13,28,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,1.0,1,20.0,1.0,2,1.0,Reference person,No schooling completed,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000012,syn_t004_h0000012_r001
14000US06089010400,1,15,41,2.0,2,2,2.0,2.0,,2.0,8.0,1.0,0,19.0,1,55.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000013,syn_t004_h0000013_r001
14000US06089010400,2,15,41,2.0,2,2,2.0,2.0,,2.0,8.0,1.0,1,21.0,2,36.0,6.0,2,1.0,Husband/wife,Bachelor's degree,Female,"Civilian employed, at work",less than 14 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000013,syn_t004_h0000013_r002
14000US06089010400,3,15,11,2.0,2,2,,2.0,,2.0,,,2,9.0,1,,,2,,Biological son or daughter,Grade 6,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000013,syn_t004_h0000013_r003
14000US06089010400,4,15,10,2.0,2,2,,2.0,,2.0,,,2,7.0,1,,,2,,Biological son or daughter,Grade 4,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000013,syn_t004_h0000013_r004
14000US06089010400,5,23,17,2.0,2,2,2.0,2.0,,2.0,,,4,14.0,2,,,2,6.0,Stepson or stepdaughter,Grade 11,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t004_h0000013,syn_t004_h0000013_r005
14000US06089010400,1,86,24,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,21.0,2,24.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000014,syn_t004_h0000014_r001
14000US06089010400,2,77,1,,2,2,,,,,,,2,,2,,,2,,Biological son or daughter,,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t004_h0000014,syn_t004_h0000014_r002
14000US06089010400,3,74,23,2.0,2,2,2.0,2.0,,2.0,30.0,1.0,13,10.0,1,40.0,1.0,2,1.0,Unmarried partner,Grade 7,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000014,syn_t004_h0000014_r003
14000US06089010400,1,12,67,2.0,2,2,2.0,1.0,,1.0,,,0,12.0,2,,,1,6.0,Reference person,Grade 9,Female,Not in labor force,,,,,With a disability,No,No,Yes,Yes,No,No,,65_plus,True,generative,syn_t004_h0000015,syn_t004_h0000015_r001
14000US06089010400,2,13,23,2.0,2,2,2.0,2.0,,2.0,50.0,1.0,7,16.0,2,42.0,1.0,2,1.0,Grandchild,Regular high school diploma,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000015,syn_t004_h0000015_r002
14000US06089010400,1,4,51,2.0,2,2,2.0,2.0,,2.0,35.0,1.0,0,19.0,1,40.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000016,syn_t004_h0000016_r001
14000US06089010400,2,6,30,2.0,2,2,2.0,2.0,,2.0,35.0,1.0,12,18.0,2,20.0,5.0,2,1.0,Housemate or roommate,"Some college, but less than 1 year",Female,"Civilian employed, at work",14 to 26 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000016,syn_t004_h0000016_r002
14000US06089010400,1,57,50,2.0,2,2,2.0,2.0,,2.0,,,0,16.0,1,,,2,6.0,Reference person,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000017,syn_t004_h0000017_r001
14000US06089010400,2,77,15,2.0,2,2,2.0,2.0,,2.0,,,2,12.0,2,,,2,,Biological son or daughter,Grade 9,Female,,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t004_h0000017,syn_t004_h0000017_r002
14000US06089010400,1,19,53,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,16.0,1,24.0,1.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000018,syn_t004_h0000018_r001
14000US06089010400,1,13,76,2.0,2,2,1.0,1.0,,1.0,,,0,20.0,1,,,1,6.0,Reference person,Associate's degree,Male,Not in labor force,,,,,With a disability,No,No,Yes,Yes,Yes,No,,65_plus,True,generative,syn_t004_h0000019,syn_t004_h0000019_r001
14000US06089010400,1,14,26,2.0,2,2,2.0,2.0,,2.0,,,0,18.0,2,,,2,6.0,Reference person,"Some college, but less than 1 year",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t004_h0000020,syn_t004_h0000020_r001
14000US06089010400,2,12,1,,2,2,,,,,,,2,,1,,,2,,Biological son or daughter,,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t004_h0000020,syn_t004_h0000020_r002
14000US06089010400,1,40,40,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,19.0,1,40.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000021,syn_t004_h0000021_r001
14000US06089010400,2,42,35,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,1,19.0,2,40.0,1.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000021,syn_t004_h0000021_r002
14000US06089010400,3,43,11,2.0,2,2,,2.0,,2.0,,,2,9.0,2,,,2,,Biological son or daughter,Grade 6,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000021,syn_t004_h0000021_r003
14000US06089010400,4,45,9,2.0,2,2,,2.0,,2.0,,,2,6.0,2,,,2,,Biological son or daughter,Grade 3,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t004_h0000021,syn_t004_h0000021_r004
14000US06089010400,5,45,1,,2,2,,,,,,,2,,2,,,2,,Biological son or daughter,,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t004_h0000021,syn_t004_h0000021_r005
14000US06089010400,6,50,53,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,8,21.0,2,40.0,5.0,2,1.0,Parent-in-law,Bachelor's degree,Female,"Civilian employed, at work",14 to 26 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000021,syn_t004_h0000021_r006
14000US06089010400,1,14,64,2.0,2,2,2.0,2.0,,2.0,,,0,22.0,1,,,2,6.0,Reference person,Master's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000022,syn_t004_h0000022_r001
14000US06089010400,1,13,62,2.0,2,2,2.0,1.0,2.0,2.0,,,0,19.0,1,,,1,6.0,Reference person,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,With a disability,No,No,No,Yes,No,No,10 or 20 percent,35_64,True,generative,syn_t004_h0000023,syn_t004_h0000023_r001
14000US06089010400,2,14,60,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,18.0,2,40.0,1.0,2,1.0,Husband/wife,"Some college, but less than 1 year",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t004_h0000023,syn_t004_h0000023_r002
14000US06089010500,1,46,36,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,21.0,1,50.0,1.0,2,1.0,Reference person,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t005_h0000001,syn_t005_h0000001_r001
14000US06089010500,2,51,27,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,21.0,2,40.0,1.0,2,1.0,Husband/wife,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t005_h0000001,syn_t005_h0000001_r002
14000US06089010500,1,36,34,2.0,2,2,2.0,2.0,,2.0,25.0,1.0,0,16.0,1,36.0,1.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t005_h0000002,syn_t005_h0000002_r001
14000US06089010500,1,17,51,2.0,2,2,2.0,2.0,,2.0,90.0,1.0,0,16.0,1,50.0,1.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t005_h0000003,syn_t005_h0000003_r001
14000US06089010500,1,61,44,2.0,1,2,2.0,1.0,,2.0,,,0,16.0,2,,,1,6.0,Reference person,Regular high school diploma,Female,Not in labor force,,,,,With a disability,Yes,No,No,Yes,No,No,,35_64,True,generative,syn_t005_h0000004,syn_t005_h0000004_r001
14000US06089010500,2,36,51,1.0,2,2,1.0,1.0,,2.0,,,1,11.0,1,,,1,6.0,Husband/wife,Grade 8,Male,Not in labor force,,,,,With a disability,No,No,No,Yes,Yes,Yes,,35_64,True,generative,syn_t005_h0000004,syn_t005_h0000004_r002
14000US06089010500,1,12,74,2.0,2,2,2.0,2.0,,2.0,,,0,13.0,1,,,2,6.0,Reference person,Grade 10,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t005_h0000005,syn_t005_h0000005_r001
14000US06089010500,2,11,56,2.0,2,2,2.0,2.0,,2.0,45.0,1.0,1,20.0,2,24.0,1.0,2,1.0,Husband/wife,Associate's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t005_h0000005,syn_t005_h0000005_r002
14000US06089010500,1,34,73,2.0,2,2,2.0,2.0,,2.0,,,0,19.0,1,,,2,6.0,Reference person,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t005_h0000006,syn_t005_h0000006_r001
14000US06089010500,2,35,71,2.0,2,2,2.0,2.0,,2.0,,,1,19.0,2,,,2,6.0,Husband/wife,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t005_h0000006,syn_t005_h0000006_r002
14000US06089010500,1,35,55,2.0,2,2,2.0,2.0,,2.0,5.0,1.0,0,17.0,1,30.0,4.0,2,1.0,Reference person,GED or alternative credential,Male,"Civilian employed, at work",27 to 39 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t005_h0000007,syn_t005_h0000007_r001
14000US06089010500,2,33,15,2.0,2,2,2.0,2.0,,2.0,,,2,12.0,1,,,2,,Biological son or daughter,Grade 9,Male,,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t005_h0000007,syn_t005_h0000007_r002
14000US06089010500,3,41,14,2.0,2,2,,2.0,,2.0,,,2,11.0,1,,,2,,Biological son or daughter,Grade 8,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t005_h0000007,syn_t005_h0000007_r003
14000US06089010500,1,19,77,2.0,2,2,2.0,1.0,,2.0,,,0,20.0,2,,,1,6.0,Reference person,Associate's degree,Female,Not in labor force,,,,,With a disability,No,No,No,Yes,No,No,,65_plus,True,generative,syn_t005_h0000008,syn_t005_h0000008_r001
14000US06089010500,2,28,54,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,2,20.0,1,40.0,1.0,2,1.0,Biological son or daughter,Associate's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t005_h0000008,syn_t005_h0000008_r002
14000US06089010500,3,33,53,2.0,2,2,2.0,2.0,,2.0,,,9,21.0,2,,,2,6.0,Son-in-law or daughter-in-law,Bachelor's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t005_h0000008,syn_t005_h0000008_r003
14000US06089010500,1,20,80,2.0,1,2,2.0,1.0,,2.0,,,0,20.0,1,,,1,6.0,Reference person,Associate's degree,Male,Not in labor force,,,,,With a disability,Yes,No,No,Yes,No,No,,65_plus,True,generative,syn_t005_h0000009,syn_t005_h0000009_r001
14000US06089010500,1,7,63,2.0,2,2,1.0,1.0,,1.0,,,0,16.0,2,,,1,6.0,Reference person,Regular high school diploma,Female,Not in labor force,,,,,With a disability,No,No,Yes,Yes,Yes,No,,35_64,True,generative,syn_t005_h0000010,syn_t005_h0000010_r001
14000US06089010500,1,8,55,2.0,2,2,2.0,2.0,,2.0,141.0,1.0,0,21.0,1,40.0,1.0,2,1.0,Reference person,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t005_h0000011,syn_t005_h0000011_r001
14000US06089010500,1,12,29,2.0,2,2,2.0,2.0,,2.0,17.0,1.0,0,19.0,1,40.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t005_h0000012,syn_t005_h0000012_r001
14000US06089010500,2,23,27,2.0,2,2,2.0,2.0,,2.0,25.0,1.0,1,16.0,2,40.0,1.0,2,1.0,Husband/wife,Regular high school diploma,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t005_h0000012,syn_t005_h0000012_r002
