geoid,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size,synthetic_household_id
14000US06089010500,8900,1035838,45,2,1,1,3.0,2,1.0,5.0,1,1,2.0,1.0,85000.0,4,4,4,0.0,0.0,2.0,88046.23,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,2,married_couple,no_65_plus,45.0,2,syn_t005_h0000001
14000US06089010500,8900,1070673,36,1,1,3,2.0,2,,5.0,1,2,1.0,4.0,20000.0,4,4,4,0.0,0.0,,21413.46,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,20000_24999,1,nonfamily_living_alone,no_65_plus,36.0,1,syn_t005_h0000002
14000US06089010500,8900,1013097,17,1,1,3,3.0,2,,6.0,2,1,2.0,4.0,65040.0,4,4,4,0.0,0.0,,65891.82888,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,60000_74999,2,nonfamily_living_alone,no_65_plus,17.0,1,syn_t005_h0000003
14000US06089010500,8900,1054346,61,2,1,3,2.0,5,,4.0,2,3,1.0,1.0,33400.0,4,4,4,0.0,0.0,0.0,35215.1564,False,Rented,3-4 Apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,No workers,35000_39999,1,married_couple,no_65_plus,61.0,2,syn_t005_h0000004
14000US06089010500,8900,1013097,13,2,1,1,3.0,2,1.0,7.0,1,1,3.0,1.0,97500.0,4,4,4,0.0,0.0,1.0,98776.9575,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,3,married_couple,has_65_plus,13.0,2,syn_t005_h0000005
14000US06089010500,8900,1070673,34,2,1,3,3.0,2,,6.0,2,2,2.0,1.0,25000.0,4,4,4,0.0,0.0,0.0,26766.825,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,No workers,25000_29999,2,married_couple,has_65_plus,34.0,2,syn_t005_h0000006
14000US06089010500,8900,1054346,36,3,1,1,3.0,5,1.0,6.0,1,3,1.0,2.0,13000.0,2,2,2,2.0,2.0,1.0,13706.498,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,10000_14999,1,other_male_householder,no_65_plus,36.0,3,syn_t005_h0000007
14000US06089010500,8900,1061242,19,3,1,1,2.0,2,1.0,7.0,2,1,2.0,3.0,34000.0,4,4,4,0.0,0.0,1.0,36082.228,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,35000_39999,2,other_female_householder,has_65_plus,19.0,3,syn_t005_h0000008
14000US06089010500,8900,1070673,20,1,1,1,4.0,2,1.0,7.0,2,2,2.0,4.0,78400.0,4,4,4,0.0,0.0,,83940.7632,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,75000_99999,2,nonfamily_living_alone,has_65_plus,20.0,1,syn_t005_h0000009
14000US06089010500,8900,1054346,8,1,1,1,0.0,6,1.0,2.0,2,3,0.0,6.0,40200.0,4,4,4,0.0,0.0,,42384.7092,False,Rented,5-9 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,40000_44999,0,nonfamily_not_living_alone,no_65_plus,8.0,1,syn_t005_h0000010
14000US06089010500,8900,1035838,9,1,1,1,1.0,5,2.0,2.0,1,3,1.0,4.0,48000.0,4,4,4,0.0,0.0,,49720.224,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,45000_49999,1,nonfamily_living_alone,no_65_plus,9.0,1,syn_t005_h0000011
14000US06089010500,8900,1035838,12,5,1,1,2.0,7,1.0,4.0,1,3,2.0,1.0,69000.0,1,1,1,3.0,3.0,2.0,71472.822,False,Rented,10-19 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,60000_74999,2,married_couple,no_65_plus,12.0,5,syn_t005_h0000012
14000US06089010500,8900,1054346,75,1,1,1,3.0,2,1.0,6.0,1,2,1.0,4.0,10000.0,4,4,4,0.0,0.0,,10543.46,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,no_65_plus,75.0,1,syn_t005_h0000013
14000US06089010500,8900,1035838,30,2,1,1,3.0,2,1.0,7.0,1,1,3.0,1.0,196000.0,4,4,4,0.0,0.0,1.0,203024.248,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,200000_plus,3,married_couple,no_65_plus,30.0,2,syn_t005_h0000014
14000US06089010500,8900,1035838,40,4,1,1,3.0,2,1.0,6.0,1,1,2.0,1.0,96000.0,1,1,1,2.0,2.0,1.0,99440.448,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,75000_99999,2,married_couple,no_65_plus,40.0,4,syn_t005_h0000015
14000US06089010500,8900,1054346,14,1,1,2,2.0,1,,6.0,1,2,3.0,4.0,100000.0,4,4,4,0.0,0.0,,105434.6,False,Owned free and clear,Mobile home or trailer,"Yes, without paying a cell phone company or Internet service provider",,Yes,No children,No own children present,No related children present,,100000_124999,3,nonfamily_living_alone,no_65_plus,14.0,1,syn_t005_h0000016
14000US06089010500,8900,1035838,68,1,1,1,2.0,2,1.0,5.0,2,3,1.0,4.0,15000.0,4,4,4,0.0,0.0,,15537.57,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,15000_19999,1,nonfamily_living_alone,no_65_plus,68.0,1,syn_t005_h0000017
14000US06089010500,8900,1035838,13,4,1,1,4.0,2,1.0,10.0,1,2,3.0,1.0,126800.0,2,2,2,2.0,2.0,2.0,131344.2584,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,125000_149999,3,married_couple,no_65_plus,13.0,4,syn_t005_h0000018
14000US06089010500,8900,1054346,62,2,1,1,2.0,2,1.0,5.0,1,2,2.0,1.0,75000.0,4,4,4,0.0,0.0,1.0,79075.95,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,2,married_couple,has_65_plus,62.0,2,syn_t005_h0000019
14000US06089010500,8900,1035838,61,2,1,3,3.0,2,,7.0,2,2,1.0,3.0,369000.0,4,4,4,0.0,0.0,0.0,382224.222,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,No workers,200000_plus,1,other_female_householder,has_65_plus,61.0,2,syn_t005_h0000020
14000US06089010500,8900,1070673,6,3,1,1,4.0,2,1.0,6.0,1,1,2.0,3.0,90500.0,4,4,4,0.0,0.0,1.0,96895.9065,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,2,other_female_householder,has_65_plus,6.0,3,syn_t005_h0000021
14000US06089010500,8900,1070673,60,3,1,1,3.0,2,1.0,6.0,1,3,2.0,3.0,36300.0,4,4,4,0.0,0.0,0.0,38865.4299,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,35000_39999,2,other_female_householder,has_65_plus,60.0,3,syn_t005_h0000022
14000US06089010500,8900,1035838,11,1,1,1,2.0,9,1.0,7.0,2,1,1.0,4.0,34000.0,4,4,4,0.0,0.0,,35218.492,False,Owned with mortgage or loan (include home equity loans),50 or more apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_living_alone,no_65_plus,11.0,1,syn_t005_h0000023
14000US06089010500,8900,1013097,11,1,1,1,1.0,7,1.0,3.0,2,3,0.0,6.0,10700.0,4,4,4,0.0,0.0,,10840.1379,False,Rented,10-19 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,10000_14999,0,nonfamily_not_living_alone,no_65_plus,11.0,1,syn_t005_h0000024
14000US06089010500,8900,1054346,12,2,1,1,4.0,2,1.0,7.0,1,2,3.0,1.0,598000.0,4,4,4,0.0,0.0,2.0,630498.908,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,200000_plus,3,married_couple,no_65_plus,12.0,2,syn_t005_h0000025
14000US06089010500,8900,1035838,16,2,1,1,4.0,2,1.0,11.0,1,1,2.0,1.0,104000.0,4,4,4,0.0,0.0,2.0,107727.152,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,100000_124999,2,married_couple,has_65_plus,16.0,2,syn_t005_h0000026
14000US06089010500,8900,1013097,36,2,1,1,2.0,5,2.0,4.0,1,3,1.0,2.0,75000.0,4,4,4,0.0,0.0,1.0,75982.275,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,1 worker,75000_99999,1,other_male_householder,no_65_plus,36.0,2,syn_t005_h0000027
14000US06089010500,8900,1070673,72,1,1,3,2.0,6,,3.0,1,3,1.0,4.0,22000.0,4,4,4,0.0,0.0,,23554.806,False,Rented,5-9 Apartments,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,20000_24999,1,nonfamily_living_alone,no_65_plus,72.0,1,syn_t005_h0000028
14000US06089010500,8900,1070673,15,2,1,3,2.0,1,,6.0,2,2,3.0,1.0,74600.0,4,4,4,0.0,0.0,0.0,79872.2058,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,No workers,75000_99999,3,married_couple,has_65_plus,15.0,2,syn_t005_h0000029
14000US06089010500,8900,1013097,15,2,1,1,3.0,2,1.0,6.0,1,1,2.0,1.0,183100.0,4,4,4,0.0,0.0,2.0,185498.0607,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,150000_199999,2,married_couple,no_65_plus,15.0,2,syn_t005_h0000030
14000US06089010601,8900,1054346,42,7,1,1,3.0,2,2.0,6.0,1,1,2.0,2.0,36600.0,2,2,2,5.0,5.0,0.0,38589.0636,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,No workers,35000_39999,2,other_male_householder,no_65_plus,42.0,7,syn_t006_h0000001
14000US06089010601,8900,1054346,11,2,1,1,3.0,2,1.0,6.0,2,1,2.0,2.0,32920.0,4,4,4,0.0,0.0,0.0,34709.07032,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,30000_34999,2,other_male_householder,has_65_plus,11.0,2,syn_t006_h0000002
14000US06089010601,8900,1061242,118,3,1,1,2.0,5,1.0,4.0,1,3,2.0,2.0,106300.0,4,4,4,0.0,0.0,3.0,112810.0246,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,3 or more workers in family,100000_124999,2,other_male_householder,no_65_plus,118.0,3,syn_t006_h0000003
14000US06089010601,8900,1054346,15,3,1,1,2.0,1,1.0,4.0,1,2,4.0,3.0,129500.0,4,4,4,0.0,0.0,2.0,136537.807,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,125000_149999,4_plus,other_female_householder,has_65_plus,15.0,3,syn_t006_h0000004
14000US06089010601,8900,1070673,13,2,1,1,3.0,2,1.0,7.0,2,2,1.0,3.0,130500.0,4,4,4,0.0,0.0,1.0,139722.8265,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,125000_149999,1,other_female_householder,has_65_plus,13.0,2,syn_t006_h0000005
14000US06089010601,8900,1061242,23,1,1,1,3.0,2,1.0,5.0,2,2,1.0,4.0,40101.0,4,4,4,0.0,0.0,,42556.865442,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,40000_44999,1,nonfamily_living_alone,has_65_plus,23.0,1,syn_t006_h0000006
14000US06089010601,8900,1070673,30,2,1,1,3.0,2,1.0,6.0,1,1,2.0,1.0,90000.0,4,4,4,0.0,0.0,1.0,96360.57,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,2,married_couple,has_65_plus,30.0,2,syn_t006_h0000007
14000US06089010601,8900,1061242,9,3,1,1,0.0,10,2.0,1.0,2,4,1.0,5.0,9100.0,3,4,4,0.0,0.0,,9657.3022,False,Occupied without payment of rent,"Boat, RV, van, etc.","Yes, by paying a cell phone company or Internet service provider",No,No,With children under 6 years and 6 to 17 years,No own children present,No related children present,,lt_10000,1,nonfamily_living_alone,no_65_plus,9.0,3,syn_t006_h0000008
14000US06089010601,8900,1013097,5,2,1,1,4.0,2,1.0,9.0,1,2,2.0,1.0,49100.0,4,4,4,0.0,0.0,0.0,49743.0627,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,45000_49999,2,married_couple,has_65_plus,5.0,2,syn_t006_h0000009
14000US06089010601,8900,1035838,13,2,1,1,2.0,2,2.0,6.0,2,2,2.0,1.0,77600.0,4,4,4,0.0,0.0,0.0,80381.0288,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,No workers,75000_99999,2,married_couple,has_65_plus,13.0,2,syn_t006_h0000010
14000US06089010601,8900,1054346,12,1,1,1,3.0,2,1.0,5.0,1,1,1.0,4.0,61500.0,4,4,4,0.0,0.0,,64842.279,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,60000_74999,1,nonfamily_living_alone,no_65_plus,12.0,1,syn_t006_h0000011
14000US06089010601,8900,1035838,20,3,1,1,3.0,2,1.0,5.0,1,1,2.0,1.0,120000.0,1,1,1,1.0,1.0,2.0,124300.56,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,100000_124999,2,married_couple,no_65_plus,20.0,3,syn_t006_h0000012
14000US06089010601,8900,1035838,21,4,1,1,4.0,2,1.0,8.0,1,1,2.0,1.0,229000.0,2,2,2,2.0,2.0,2.0,237206.902,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,200000_plus,2,married_couple,no_65_plus,21.0,4,syn_t006_h0000013
14000US06089010601,8900,1054346,12,5,1,1,4.0,2,2.0,7.0,1,1,3.0,1.0,200000.0,1,1,1,2.0,2.0,3.0,210869.2,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,3 or more workers in family,200000_plus,3,married_couple,no_65_plus,12.0,5,syn_t006_h0000014
