donor_id,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0000078,08900,1070673,11,2,1,1,3.0,02,1,10.0,1,2,1.0,1.0,58000.0,4,4,4,0.0,0.0,2,62099.034,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,60000_74999,1,married_couple,has_65_plus,11.0,2
donor_h0000079,08900,1070673,10,2,1,1,3.0,02,1,5.0,1,3,2.0,5.0,23000.0,4,4,4,0.0,0.0,,24625.479,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,20000_24999,2,nonfamily_living_alone,no_65_plus,10.0,2
donor_h0000080,08900,1070673,15,4,1,1,3.0,02,1,6.0,1,1,4.0,1.0,280200.0,2,2,2,2.0,2.0,2,300002.5746,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,200000_plus,4_plus,married_couple,no_65_plus,15.0,4
donor_h0000081,08900,1070673,59,2,1,3,1.0,01,,4.0,2,2,2.0,1.0,42000.0,4,4,4,0.0,0.0,2,44968.266,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,2 workers,40000_44999,2,married_couple,no_65_plus,59.0,2
donor_h0000082,08900,1070673,62,3,1,3,3.0,02,,6.0,1,3,1.0,3.0,36000.0,3,3,3,2.0,2.0,1,38544.228,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,35000_39999,1,other_female_householder,no_65_plus,62.0,3
donor_h0000083,08900,1070673,9,2,1,1,4.0,02,1,6.0,2,1,2.0,1.0,44000.0,4,4,4,0.0,0.0,1,47109.612,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,45000_49999,2,married_couple,has_65_plus,9.0,2
donor_h0000084,08900,1070673,25,2,1,1,3.0,02,1,7.0,1,1,2.0,1.0,254000.0,4,4,4,0.0,0.0,2,271950.942,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,200000_plus,2,married_couple,no_65_plus,25.0,2
donor_h0000085,08900,1070673,21,3,1,1,4.0,02,1,10.0,1,1,3.0,1.0,174880.0,4,4,4,0.0,0.0,2,187239.29424,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,150000_199999,3,married_couple,no_65_plus,21.0,3
donor_h0000086,08900,1070673,17,3,1,1,3.0,02,1,5.0,1,3,2.0,1.0,152000.0,1,1,1,1.0,1.0,2,162742.296,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,150000_199999,2,married_couple,no_65_plus,17.0,3
donor_h0000087,08900,1070673,12,2,1,1,3.0,02,1,6.0,2,1,2.0,1.0,72450.0,4,4,4,0.0,0.0,2,77570.25885,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,2 workers,75000_99999,2,married_couple,has_65_plus,12.0,2
donor_h0000088,08900,1070673,56,1,1,1,3.0,02,1,5.0,1,2,1.0,6.0,51000.0,4,4,4,0.0,0.0,,54604.323,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,50000_59999,1,nonfamily_not_living_alone,no_65_plus,56.0,1
donor_h0000089,08900,1070673,3,2,1,1,2.0,02,2,5.0,1,1,2.0,1.0,118000.0,4,4,4,0.0,0.0,1,126339.414,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,1 worker,125000_149999,2,married_couple,has_65_plus,3.0,2
donor_h0000090,08900,1070673,3,1,1,3,3.0,02,,7.0,2,1,2.0,4.0,60000.0,4,4,4,0.0,0.0,,64240.38,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,60000_74999,2,nonfamily_living_alone,no_65_plus,3.0,1
donor_h0000091,08900,1070673,13,1,1,1,2.0,02,2,7.0,2,2,1.0,4.0,33400.0,4,4,4,0.0,0.0,,35760.4782,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_living_alone,has_65_plus,13.0,1
donor_h0000092,08900,1070673,12,1,1,3,1.0,01,,2.0,2,2,1.0,4.0,8900.0,4,4,4,0.0,0.0,,9528.9897,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,lt_10000,1,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0000093,08900,1070673,15,1,1,3,2.0,01,,5.0,2,2,1.0,4.0,32700.0,4,4,4,0.0,0.0,,35011.0071,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_living_alone,has_65_plus,15.0,1
donor_h0000094,08900,1070673,5,2,1,1,3.0,02,1,7.0,1,2,3.0,1.0,74960.0,4,4,4,0.0,0.0,1,80257.64808,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,3,married_couple,has_65_plus,5.0,2
donor_h0000095,08900,1070673,36,1,1,3,2.0,02,,4.0,1,3,1.0,4.0,24000.0,4,4,4,0.0,0.0,,25696.152,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,25000_29999,1,nonfamily_living_alone,no_65_plus,36.0,1
donor_h0000096,08900,1070673,16,6,1,1,4.0,02,2,7.0,1,1,5.0,1.0,74200.0,4,4,4,0.0,0.0,2,79443.9366,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,2 workers,75000_99999,4_plus,married_couple,has_65_plus,16.0,6
donor_h0000097,08900,1070673,46,2,1,1,3.0,02,1,8.0,2,2,3.0,1.0,109000.0,4,4,4,0.0,0.0,1,116703.357,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,100000_124999,3,married_couple,has_65_plus,46.0,2
donor_h0000098,08900,1070673,4,4,1,1,4.0,02,1,6.0,1,1,4.0,1.0,86000.0,4,4,4,0.0,0.0,1,92077.878,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,4_plus,married_couple,no_65_plus,4.0,4
donor_h0000099,08900,1070673,24,4,1,1,2.0,02,1,4.0,1,1,4.0,1.0,62600.0,2,2,2,2.0,2.0,3,67024.1298,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,3 or more workers in family,60000_74999,4_plus,married_couple,no_65_plus,24.0,4
donor_h0000100,08900,1070673,8,1,1,1,4.0,02,1,7.0,1,1,1.0,6.0,130000.0,4,4,4,0.0,0.0,,139187.49,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,125000_149999,1,nonfamily_not_living_alone,no_65_plus,8.0,1
donor_h0000101,08900,1070673,8,1,1,3,3.0,02,,7.0,2,2,1.0,4.0,30050.0,4,4,4,0.0,0.0,,32173.72365,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,30000_34999,1,nonfamily_living_alone,has_65_plus,8.0,1
donor_h0000102,08900,1070673,13,2,1,1,3.0,02,1,5.0,1,1,3.0,1.0,117700.0,4,4,4,0.0,0.0,2,126018.2121,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,125000_149999,3,married_couple,has_65_plus,13.0,2
donor_h0000103,08900,1070673,19,3,1,1,2.0,06,1,3.0,1,3,2.0,1.0,20200.0,1,1,1,1.0,1.0,2,21627.5946,False,Rented,5-9 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,20000_24999,2,married_couple,no_65_plus,19.0,3
donor_h0000104,08900,1070673,6,2,1,1,3.0,02,1,4.0,1,1,1.0,1.0,5000.0,4,4,4,0.0,0.0,2,5353.365,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,lt_10000,1,married_couple,no_65_plus,6.0,2
donor_h0000105,08900,1070673,9,1,1,1,3.0,02,1,6.0,1,2,1.0,6.0,37100.0,4,4,4,0.0,0.0,,39721.9683,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,35000_39999,1,nonfamily_not_living_alone,has_65_plus,9.0,1
donor_h0000106,08900,1070673,13,6,1,1,4.0,02,1,8.0,1,1,3.0,1.0,334000.0,2,2,2,3.0,3.0,2,357604.782,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,200000_plus,3,married_couple,no_65_plus,13.0,6
donor_h0000107,08900,1070673,10,2,1,1,3.0,02,1,5.0,1,1,3.0,1.0,72000.0,4,4,4,0.0,0.0,0,77088.456,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,75000_99999,3,married_couple,no_65_plus,10.0,2
donor_h0000108,08900,1070673,13,2,1,1,3.0,02,1,6.0,1,2,2.0,1.0,41400.0,4,4,4,0.0,0.0,0,44325.8622,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,40000_44999,2,married_couple,has_65_plus,13.0,2
donor_h0000109,08900,1070673,11,2,1,1,3.0,02,1,7.0,1,2,2.0,1.0,50000.0,4,4,4,0.0,0.0,1,53533.65,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,50000_59999,2,married_couple,no_65_plus,11.0,2
donor_h0000110,08900,1070673,7,1,1,1,3.0,02,1,6.0,1,2,2.0,4.0,25900.0,4,4,4,0.0,0.0,,27730.4307,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,25000_29999,2,nonfamily_living_alone,has_65_plus,7.0,1
donor_h0000111,08900,1070673,12,1,1,1,3.0,02,1,5.0,1,2,1.0,6.0,113000.0,4,4,4,0.0,0.0,,120986.049,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,100000_124999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0000112,08900,1070673,13,3,1,1,3.0,02,2,5.0,1,3,2.0,7.0,59000.0,4,4,4,0.0,0.0,,63169.707,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,60000_74999,2,nonfamily_not_living_alone,no_65_plus,13.0,3
donor_h0000113,08900,1070673,11,2,1,1,3.0,02,1,5.0,1,1,3.0,3.0,59000.0,4,4,4,0.0,0.0,2,63169.707,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,60000_74999,3,other_female_householder,has_65_plus,11.0,2
donor_h0000114,08900,1070673,6,2,1,1,2.0,02,2,6.0,2,1,1.0,1.0,38400.0,4,4,4,0.0,0.0,1,41113.8432,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,1 worker,40000_44999,1,married_couple,has_65_plus,6.0,2
donor_h0000115,08900,1070673,14,1,1,1,3.0,02,1,6.0,2,1,1.0,6.0,7900.0,4,4,4,0.0,0.0,,8458.3167,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,lt_10000,1,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0000116,08900,1070673,10,4,1,1,3.0,02,2,4.0,1,1,2.0,1.0,80000.0,3,3,3,2.0,2.0,1,85653.84,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,75000_99999,2,married_couple,no_65_plus,10.0,4
donor_h0000117,08900,1070673,13,4,1,1,3.0,02,1,5.0,2,3,0.0,1.0,7530.0,2,2,2,2.0,2.0,1,8062.16769,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,lt_10000,0,married_couple,no_65_plus,13.0,4
donor_h0000118,08900,1070673,12,3,1,1,3.0,02,1,12.0,2,1,2.0,1.0,298000.0,2,2,2,1.0,1.0,2,319060.554,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,200000_plus,2,married_couple,no_65_plus,12.0,3
donor_h0000119,08900,1070673,9,3,1,1,4.0,02,2,8.0,1,1,3.0,1.0,91000.0,2,2,2,1.0,1.0,2,97431.243,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,75000_99999,3,married_couple,no_65_plus,9.0,3
donor_h0000120,08900,1070673,6,3,1,2,2.0,02,,5.0,2,3,2.0,1.0,55000.0,2,2,2,1.0,1.0,2,58887.015,False,Rented,One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,50000_59999,2,married_couple,no_65_plus,6.0,3
